epoch,train_loss,val_mae,val_rmse
80,0.2903905847544775,0.4425956904888153,0.6536535620689392
81,0.2899127574523679,0.4381493926048279,0.6483799815177917
82,0.2891035363406016,0.4466889798641205,0.659110426902771
83,0.2884330011011627,0.4409993290901184,0.6510821580886841
84,0.28867694276469263,0.4329569339752197,0.6439639329910278
85,0.28710191276079283,0.4457074701786041,0.6569424271583557
86,0.28676450944762943,0.4219839870929718,0.6319257020950317
87,0.2858191590874586,0.4376041889190674,0.6470212340354919
88,0.2848374507683705,0.4325013756752014,0.6406280994415283
89,0.28577813101718363,0.43904826045036316,0.6455352306365967
90,0.283991791143977,0.4513295888900757,0.65943443775177
91,0.283869446927003,0.42664292454719543,0.6365637183189392
92,0.2835852002091979,0.4415851831436157,0.6508713960647583
93,0.28310048142971794,0.43796470761299133,0.648851215839386
94,0.2829265934403776,0.44419625401496887,0.6544073224067688
95,0.28226325848574746,0.4619235098361969,0.6693295240402222
96,0.28306386672634365,0.43087485432624817,0.6371301412582397
97,0.2812249524596268,0.42409560084342957,0.6331983208656311
98,0.28031912180059987,0.4323727786540985,0.6443097591400146
99,0.2811311185359955,0.42483827471733093,0.6346579790115356
100,0.2796056926031859,0.42587608098983765,0.6361327767372131
101,0.2795827144661276,0.43782803416252136,0.649559497833252
102,0.27934070080883056,0.43030160665512085,0.6418372988700867
103,0.2787623819337206,0.4243021011352539,0.6314685344696045
104,0.2781826582325117,0.43770861625671387,0.6417257785797119
105,0.2772511567710956,0.4255737364292145,0.6364763379096985
106,0.2766301698964499,0.41736045479774475,0.6331027746200562
107,0.27731864190771993,0.4219488501548767,0.6369954347610474
108,0.27631501944548925,0.431391179561615,0.6442487835884094
109,0.2763374407017435,0.428110271692276,0.6460225582122803
110,0.2754351369180423,0.43745261430740356,0.6524351835250854
111,0.2750785287770199,0.42416712641716003,0.6322994828224182
112,0.27432464321842986,0.41839292645454407,0.6251690983772278
113,0.27413015909183286,0.4246578514575958,0.6356550455093384
114,0.2737047982317894,0.4309440553188324,0.6444801688194275
115,0.2742565626547214,0.4285086989402771,0.638656497001648
116,0.272960647539871,0.42776381969451904,0.6369280815124512
117,0.27314167610007567,0.42505863308906555,0.6402987837791443
118,0.27173902068860956,0.4283965528011322,0.6416460871696472
119,0.27173608577921804,0.4254343807697296,0.6368727087974548
120,0.27113496871041204,0.4247390329837799,0.6388102173805237
121,0.2704978600909483,0.41985681653022766,0.6287841796875
122,0.2714090922933919,0.42180946469306946,0.6352444291114807
123,0.26956811897037664,0.422848105430603,0.6327802538871765
124,0.2694920888739868,0.41850394010543823,0.6246147155761719
125,0.2686328758601746,0.42662569880485535,0.6381753087043762
126,0.26858720697080013,0.42015326023101807,0.631590723991394
127,0.26860245220672824,0.4280039966106415,0.6373205780982971
128,0.2681773491841365,0.4236859679222107,0.6242799162864685
129,0.2669541304589484,0.41721898317337036,0.6313494443893433
130,0.2672670260618252,0.41446468234062195,0.62589430809021
131,0.2662922405890556,0.4067820906639099,0.614244282245636
132,0.26661790011127307,0.42467308044433594,0.6345108151435852
133,0.26590083051281627,0.41485595703125,0.6224662661552429
134,0.2655529767493455,0.422942578792572,0.6339551210403442
135,0.2655975876927084,0.406707763671875,0.6182019114494324
136,0.26443136219290475,0.4188675284385681,0.6330488920211792
137,0.26468133645856295,0.4035159647464752,0.6139830350875854
138,0.2642708171915017,0.42437249422073364,0.6338390707969666
139,0.2637290871522246,0.41123166680336,0.6232771873474121
140,0.2630795277564042,0.41038861870765686,0.6234984993934631
141,0.26275616192001583,0.41588521003723145,0.6281750202178955
142,0.2622390573794218,0.41322147846221924,0.6283244490623474
143,0.2617639442382057,0.41045090556144714,0.6235829591751099
144,0.2617689416650455,0.41098833084106445,0.6244357824325562
145,0.2618057318669368,0.4124572277069092,0.621385395526886
146,0.26048603107410423,0.4141688048839569,0.628978431224823
147,0.26075551332792035,0.41441160440444946,0.6240710616111755
148,0.26097560267722403,0.4176984429359436,0.6318433880805969
149,0.25989452496280296,0.4060400128364563,0.6160105466842651
150,0.2597748922106689,0.41573354601860046,0.6323180794715881
151,0.25886617575414606,0.40621745586395264,0.6192008256912231
152,0.2594299619530116,0.4087803363800049,0.6224491000175476
153,0.25881067366500937,0.41566982865333557,0.6324858069419861
154,0.25847798316286363,0.4116813540458679,0.6236879825592041
155,0.25769352173309745,0.401666522026062,0.6124292016029358
156,0.2571831156470082,0.41269251704216003,0.6268584132194519
157,0.25698958406529976,0.4189484715461731,0.6331093311309814
158,0.2571823238816413,0.4184660315513611,0.6319108009338379
159,0.2565218458330136,0.4269237518310547,0.6414253115653992
160,0.2555041227553468,0.4032398760318756,0.6143065094947815
161,0.2559368364093939,0.42203399538993835,0.6369265913963318
162,0.25488524914953703,0.41452324390411377,0.6288828253746033
163,0.2547839996940058,0.42640557885169983,0.6402492523193359
164,0.2551594863311003,0.40661904215812683,0.6170682311058044
165,0.2540239196607711,0.40952467918395996,0.620665967464447
166,0.25402185907428015,0.4103216230869293,0.6268234252929688
167,0.25356881845113993,0.4116412103176117,0.6262641549110413
168,0.25349276973740686,0.4218597412109375,0.634976327419281
169,0.25346009466059344,0.4061559736728668,0.6192466616630554
170,0.2527252145676275,0.4054846167564392,0.6178447008132935
171,0.25154615767427646,0.40963083505630493,0.6235438585281372
172,0.2529750817198042,0.4290684461593628,0.6425415277481079
173,0.251373966741387,0.3989834785461426,0.6130985021591187
174,0.25165181098765443,0.41224807500839233,0.6246163249015808
175,0.2514247299333656,0.4052245020866394,0.6200897097587585
176,0.2509025663210302,0.4081568717956543,0.6169165968894958
177,0.2508040126640814,0.41438525915145874,0.628445565700531
178,0.2500288265695782,0.4069177210330963,0.6257756352424622
179,0.24968543546706948,0.404208242893219,0.6171549558639526
180,0.24930297803762197,0.40711116790771484,0.6198081374168396
181,0.24972735523886086,0.4072933793067932,0.6216235160827637
182,0.24905787011230487,0.4062621593475342,0.6188196539878845
183,0.2491721377906123,0.40750062465667725,0.6205589771270752
184,0.24911139275159114,0.40330374240875244,0.6148371696472168
185,0.24765119342757322,0.3970757722854614,0.610357403755188
186,0.24796671363864375,0.40488335490226746,0.6175546646118164
187,0.24801020367949983,0.40161165595054626,0.6156619787216187
188,0.24680813720727607,0.4141694903373718,0.634175717830658
189,0.24682256437309796,0.40920141339302063,0.6223961710929871
190,0.24672154484722025,0.40803098678588867,0.622685968875885
191,0.2465868099685986,0.4035874605178833,0.6205253601074219
192,0.24549350841995557,0.40295374393463135,0.6143243312835693
193,0.2455532576679309,0.40700408816337585,0.6241350769996643
194,0.24607882439215784,0.40861502289772034,0.6225016117095947
195,0.2452542596385065,0.4001050293445587,0.6140531897544861
196,0.24490286329701944,0.4016228914260864,0.614952564239502
197,0.24472242021764695,0.39829978346824646,0.614044725894928
198,0.24483566991711594,0.3948678970336914,0.6064547300338745
199,0.24392190885281503,0.40345731377601624,0.6166873574256897
200,0.2441764654259227,0.40554308891296387,0.6179598569869995
201,0.24371486067917644,0.40376973152160645,0.6174564957618713
202,0.24389269685686946,0.40036922693252563,0.6161665320396423
203,0.24273404285931063,0.41427746415138245,0.6325850486755371
204,0.24263861013945273,0.40987104177474976,0.6253451108932495
205,0.24280573442250417,0.3998316824436188,0.6113560199737549
206,0.24280939216572964,0.408147394657135,0.6210947036743164
207,0.24188175345691318,0.40254053473472595,0.6159558892250061
208,0.24207026863010705,0.4027296304702759,0.6214660406112671
209,0.24227385281204886,0.40423598885536194,0.6181253790855408
210,0.24189509036051324,0.41341546177864075,0.6269215941429138
211,0.24200676589256978,0.39595022797584534,0.6077832579612732
212,0.2411566883835641,0.40161973237991333,0.6184818148612976
213,0.2408916910513689,0.4055963158607483,0.6195371747016907
214,0.2404899999754353,0.39873838424682617,0.6140348315238953
215,0.2400180181183267,0.40798911452293396,0.6250296831130981
216,0.23993694978996127,0.39522629976272583,0.6094006299972534
217,0.2403719595344259,0.39815908670425415,0.6114311218261719
218,0.24033552087606602,0.40360701084136963,0.615788459777832
219,0.23921705691330591,0.40049460530281067,0.6162798404693604
220,0.2392613987978047,0.4005490839481354,0.6180741190910339
221,0.23776512430903382,0.40211477875709534,0.6201920509338379
222,0.23896915609504307,0.40808260440826416,0.6237412095069885
223,0.2382339815857358,0.4036644697189331,0.6222732663154602
224,0.23875349311927713,0.4005787968635559,0.6157655119895935
225,0.23804868473546137,0.3977050483226776,0.6150038242340088
226,0.2377272298545884,0.39956358075141907,0.6144258379936218
227,0.23766273529721937,0.39421984553337097,0.6099663376808167
228,0.2371765636727396,0.40298542380332947,0.618133008480072
229,0.23657398133522725,0.3995015323162079,0.6147703528404236
230,0.23646965885220647,0.40318432450294495,0.6206699013710022
231,0.23804688479177527,0.39559730887413025,0.6130666136741638
232,0.2369133074082489,0.39741289615631104,0.6142925024032593
233,0.23667236251761103,0.3999374508857727,0.6136560440063477
234,0.23651744272277525,0.39633598923683167,0.6105630397796631
235,0.23583290250493727,0.3992016017436981,0.615766167640686
236,0.23594444199558576,0.4008163809776306,0.6172686219215393
237,0.23574730047095377,0.40073537826538086,0.6174682378768921
238,0.23611037506013743,0.3994719088077545,0.6142810583114624
239,0.23544805320230264,0.40098434686660767,0.6164213418960571
240,0.23574721015315767,0.4016836881637573,0.6177577972412109
241,0.23517802929674209,0.40069106221199036,0.617046594619751
242,0.2347826448002771,0.39870578050613403,0.615186870098114
243,0.2348911614683263,0.4015565514564514,0.6167778372764587
244,0.23411215441005445,0.401346355676651,0.6186084151268005
245,0.23464339833096362,0.397823303937912,0.6130496263504028
246,0.2347350805852116,0.4029058814048767,0.6182223558425903
247,0.23421752915551436,0.39833030104637146,0.6139042973518372
248,0.23439369953640515,0.395536333322525,0.610770583152771
249,0.23313795292435766,0.3995939791202545,0.6170864105224609
250,0.2333276658740195,0.3991405963897705,0.6136606931686401
251,0.2333427776552937,0.4029289484024048,0.6175366640090942
252,0.2327843374028474,0.3987109065055847,0.614884614944458
253,0.23318177283101676,0.3960050940513611,0.6118308305740356
254,0.23264701970486304,0.40360796451568604,0.6178240180015564
255,0.2324804512096209,0.396219402551651,0.6125680208206177
256,0.23251101800894097,0.3990478515625,0.6154835820198059
257,0.23295180412114103,0.3981136977672577,0.6144729256629944
